9819610292,2022-03-08T01:48:53.000,dao.hypha,costak.hypha,867.92,HYPHA,867.92 HYPHA,,64d183ca87e8b712d7c45cf0907af3dd9809f859c687e979e7791f47c10f7400,
9819545018,2022-03-07T20:33:32.000,dao.hypha,costak.hypha,3318.6,HYPHA,3318.60 HYPHA,,17ba856878ffdf01792039112eb63b68579aca3c30142112741328b8bc934edd,
9819469346,2022-03-07T14:59:12.000,dao.hypha,costak.hypha,4901,HYPHA,4901.00 HYPHA,,287b567c60e826a9eeba826ccc4acdc6d9f45aa4e4b35fc71e834898fbe6896e,
9819266162,2022-03-06T23:54:43.500,dao.hypha,costak.hypha,1896.32,HYPHA,1896.32 HYPHA,,bc4dd5b8ee5163134d6101cc26790380032c539019b920e0374f81b6bb040a9a,
9819195339,2022-03-06T19:07:24.500,dao.hypha,costak.hypha,3318.6,HYPHA,3318.60 HYPHA,,1d49785c095ead39bbc5bc59b4f96710e27ae864b832b85f91d82fe667eab98c,
9819195318,2022-03-06T19:07:22.000,dao.hypha,costak.hypha,3318.6,HYPHA,3318.60 HYPHA,,89f1c87d18bd715c93c0ab41501b1261aad89b23a40dd99a9da890f52ca1b6af,
9819110565,2022-03-06T13:11:51.500,dao.hypha,costak.hypha,769.88,HYPHA,769.88 HYPHA,,d1581e9952cda4eb4bf70cf578f237d62696686925a471be5064363132050f28,
9818914349,2022-03-05T22:38:30.500,dao.hypha,costak.hypha,911.7,HYPHA,911.70 HYPHA,,c861a4b0f94653562ca3bc38ceda4d1ab05479ce764a8f69fbe35a0775e4d0be,
9818429548,2022-03-04T10:41:43.000,dao.hypha,costak.hypha,4850.24,HYPHA,4850.24 HYPHA,,6db3d6d68d2b4cc77e9a9622709817a7fe24da3698829501d178a345ab03976a,
9818429489,2022-03-04T10:41:25.000,dao.hypha,costak.hypha,769.88,HYPHA,769.88 HYPHA,,e22f71eaeed9dbd45da18ff565d487f62ab16085ab327d8bdaad78530efa95e9,
9818257131,2022-03-03T21:09:08.000,dao.hypha,costak.hypha,3039,HYPHA,3039.00 HYPHA,,187473291a372f9bf72d437de16361b2c53cd68f6c04452bc4c154a84c27586a,
9818213783,2022-03-03T17:47:27.000,dao.hypha,costak.hypha,1316.9,HYPHA,1316.90 HYPHA,,5bc42c102409731ef65bf455d2e31159243a4c6cafa42be354dda4bfd01133e6,
9818209552,2022-03-03T17:29:19.500,dao.hypha,costak.hypha,1475.01,HYPHA,1475.01 HYPHA,,7a0e1f06c64586d54fdc42903605b27eaa0224592e7d7919cf867d4cb21b0e05,
9818164255,2022-03-03T14:07:56.000,dao.hypha,costak.hypha,3318.6,HYPHA,3318.60 HYPHA,,533d3e9b3c06d45959b103dcd93a5d2661ab78802fecdbed39631ee015a85875,
9818100414,2022-03-03T09:09:30.500,dao.hypha,costak.hypha,1337.16,HYPHA,1337.16 HYPHA,,067c07d470c811c8cb911f47e8083aed619cbc5a3ab93ed9425cbc3672f053af,
9818079898,2022-03-03T07:29:41.000,dao.hypha,costak.hypha,652.42,HYPHA,652.42 HYPHA,,87a95692a386a1f54fa26d9a1e4f2de43cece88e5373d0b4602125cf95c23071,
9818079552,2022-03-03T07:28:02.000,dao.hypha,costak.hypha,2633.8,HYPHA,2633.80 HYPHA,,4e23f658735e228e81f978e21bca808e4200a67bfc7ad75ecd93aed89f1010e9,
9818013755,2022-03-03T03:08:01.000,dao.hypha,costak.hypha,364.68,HYPHA,364.68 HYPHA,,71b37ef702f63bcc059b1b157301964770ff6b5a289af760724d19129595e06d,
9817969368,2022-03-02T23:06:19.500,dao.hypha,costak.hypha,534.86,HYPHA,534.86 HYPHA,,6fe793fe1a98fa3d762b66905de356a2a736cbbd16c1eadefb10ccd70967518e,
9817902664,2022-03-02T18:04:32.000,dao.hypha,costak.hypha,893.46,HYPHA,893.46 HYPHA,,9893bc8a058145543757b736a165efb01ca3886ff37a02a123e706fbb77225cb,
9817623251,2022-03-01T21:05:56.000,dao.hypha,costak.hypha,1458.72,HYPHA,1458.72 HYPHA,,65b3cfbd662057c78610e41fca9b4872ec57e24027a2000fb5a7f0eb83afbadd,
9817623234,2022-03-01T21:05:55.000,dao.hypha,costak.hypha,1458.72,HYPHA,1458.72 HYPHA,,3998308c8fc83e1d6a6ebd53c5c39a3f9b96a006cae154c49f223ef0c119f2f5,
9817603016,2022-03-01T19:49:38.000,dao.hypha,costak.hypha,5543.13,HYPHA,5543.13 HYPHA,,7b230eedc6a4b3ca4de0932979ef563fa6c22dd60af01cc7189c8d7064c1b9e4,
9817602989,2022-03-01T19:49:33.500,dao.hypha,costak.hypha,769.88,HYPHA,769.88 HYPHA,,3c11fd5456017e478b385f73e2375e44add17a6cd7dd69f0b4e254deea0d66c9,
9817527427,2022-03-01T14:30:51.000,dao.hypha,costak.hypha,1000,HYPHA,1000.00 HYPHA,,570d8d0cb2cf2ec815b39fb10b51f79f11c364ea2c5654b3253656a7f0d24e1c,
9817194162,2022-02-28T15:10:00.000,dao.hypha,costak.hypha,3318.6,HYPHA,3318.60 HYPHA,,ac28fc9d68370d1f589ef8893f12789f715e322cf1c422e693a058d20b341c9b,
9817176351,2022-02-28T13:50:47.000,dao.hypha,costak.hypha,911.7,HYPHA,911.70 HYPHA,,00f197ddc21a82e0bb5f9e36dff6690f5b27c1d4424fde73c16069f6109455b0,
9816885247,2022-02-27T16:46:12.000,dao.hypha,costak.hypha,3039,HYPHA,3039.00 HYPHA,,c4ef99a40a2a54f10033aaaf4710645dfce52122ca1632a89026a1262047a550,
9816538752,2022-02-26T14:12:04.500,hyphax.seeds,stephend1111,3.64,HYPHA,3.64 HYPHA,convert,253969497aa6e46bb328c29d16036235ac2a777f030c73311e2c9dfa57f71b4b,
9816538629,2022-02-26T14:11:30.500,hyphax.seeds,stephend1111,3.67,HYPHA,3.67 HYPHA,convert,23077ab4777aac54b0efb30cfd97ac5d6aba289fbfb84d0859e3f53c98b0fb89,
9816538507,2022-02-26T14:10:56.000,hyphax.seeds,stephend1111,6.94,HYPHA,6.94 HYPHA,convert,47904751769ed80714fd565dca7a0746d46b4d309d5e35c066ea80e9da974f24,
9816499717,2022-02-26T11:21:48.500,dao.hypha,costak.hypha,1337.16,HYPHA,1337.16 HYPHA,,3862e7739ae4681ea26e9317e48a1983ef28d6f19785382379d8359f65f97d92,
9816265257,2022-02-25T19:02:42.500,swapx.seeds,hyphax.seeds,0.02,HYPHA,0.02 HYPHA,1,hyphax.seeds SEEDS,64.1886,gradinagruiu,6bed2a13c8920173e8e7a19ad54c91a6d94ac870dc16377e1f71816d08ad73d0,
9816265254,2022-02-25T19:02:42.500,gradinagruiu,swapx.seeds,0.02,HYPHA,0.02 HYPHA,1,hyphax.seeds SEEDS,64.1886,gradinagruiu,6bed2a13c8920173e8e7a19ad54c91a6d94ac870dc16377e1f71816d08ad73d0,
9816233912,2022-02-25T17:08:36.000,swapx.seeds,hyphax.seeds,0.99,HYPHA,0.99 HYPHA,1,hyphax.seeds SEEDS,3369.1926,jcroemer1111,c8b2ae84eb6823881807561a1e3ecc1e0f11778a0012677bce8a85d11fccb630,
9816233909,2022-02-25T17:08:36.000,jcroemer1111,swapx.seeds,0.99,HYPHA,0.99 HYPHA,1,hyphax.seeds SEEDS,3369.1926,jcroemer1111,c8b2ae84eb6823881807561a1e3ecc1e0f11778a0012677bce8a85d11fccb630,
9816206016,2022-02-25T15:09:48.000,dao.hypha,costak.hypha,1316.9,HYPHA,1316.90 HYPHA,,bf713cea27195c350166c326fe0e729a2a69287c573188717addd05caf5d9c06,
9816205993,2022-02-25T15:09:43.500,dao.hypha,costak.hypha,1316.9,HYPHA,1316.90 HYPHA,,c20c16b5b95c7febdeb04e8d10511bbc0a828139989e6a4d237222cdeaf00899,
9816146731,2022-02-25T10:57:55.500,dao.hypha,costak.hypha,1000,HYPHA,1000.00 HYPHA,,19f25525b105770f5b7cdbf5f8bec0fc6886876d5788ac9a2a9c89028362c61b,
9816140578,2022-02-25T10:29:34.000,dao.hypha,costak.hypha,3318.6,HYPHA,3318.60 HYPHA,,35689f6dc89de7ae16e4d21bac398b2dc9c856d02915bb0324d8cf2aeab4d58c,
9816006869,2022-02-25T01:24:45.500,dao.hypha,costak.hypha,534.86,HYPHA,534.86 HYPHA,,198c16d5a2da7957742ed3138f8aa1b5540387091994a1cca933e1010c19ab8c,
9815851718,2022-02-24T16:23:23.500,dao.hypha,costak.hypha,1896.32,HYPHA,1896.32 HYPHA,,6449483bcad3014ca6008d8a3cede42eb794ac50a2b2a0df55cdb5ec2f01a403,
9815801844,2022-02-24T13:45:13.000,dao.hypha,costak.hypha,4850.24,HYPHA,4850.24 HYPHA,,04ae8acdbcddf7e6a9a9326b5a057887b4d6251cee3e28a218162f39f87aef23,
9815801816,2022-02-24T13:45:07.000,dao.hypha,costak.hypha,769.88,HYPHA,769.88 HYPHA,,69f3e693f8112a7de18d5dc679a641147c5c5883410d1c72e0145cfe000fceb5,
9815754865,2022-02-24T10:49:42.000,dao.hypha,costak.hypha,1685.62,HYPHA,1685.62 HYPHA,,7cbd877c76670e204b042946b525a33a8459f7f9cf34df9bab70cca5b69f5918,
9815754823,2022-02-24T10:49:34.000,dao.hypha,costak.hypha,1685.62,HYPHA,1685.62 HYPHA,,586501e758a0a0e63456b77024b0d0511fcfc73743d5ccc93797c696567a1fa3,
9815745632,2022-02-24T10:08:48.000,dao.hypha,costak.hypha,656.28,HYPHA,656.28 HYPHA,,c44659c511711b277346681d8a9b515fe70a92665fcc76c5045b73cf34aea2cd,
9815741766,2022-02-24T09:50:12.500,dao.hypha,costak.hypha,893.46,HYPHA,893.46 HYPHA,,d2abe64a7317313defd23455d5508dd85460b9d890ebe212cf984f706b04b692,
9815618767,2022-02-24T02:20:39.500,swapx.seeds,hyphax.seeds,0.07,HYPHA,0.07 HYPHA,1,hyphax.seeds SEEDS,253.4599,markflowfarm,5418266847fd6a04493b276e9819da258365d32794cee52498521d2258998e7a,
9815618764,2022-02-24T02:20:39.500,markflowfarm,swapx.seeds,0.07,HYPHA,0.07 HYPHA,1,hyphax.seeds SEEDS,253.4599,markflowfarm,5418266847fd6a04493b276e9819da258365d32794cee52498521d2258998e7a,
9815618138,2022-02-24T02:17:49.000,dao.hypha,costak.hypha,200,HYPHA,200.00 HYPHA,,6e79c7f5297bef2832ac210e864fd44a6e7d5782260f28a0e1a8433832c7ea83,
9815616509,2022-02-24T02:09:43.500,dao.hypha,costak.hypha,769.88,HYPHA,769.88 HYPHA,,f02a5925614444ef09d6641e2e230332dd115b8e197c7504649e7d1578c62d70,
9815616479,2022-02-24T02:09:36.000,dao.hypha,costak.hypha,0.96,HYPHA,0.96 HYPHA,,3d0be6d045e9a023d34fe90c97976d9ae9af1bcc5ebb9058937e6401cb6465a6,
9815616328,2022-02-24T02:08:49.000,dao.hypha,costak.hypha,1,HYPHA,1.00 HYPHA,,be6d06ac9ce5d8a9ef38c2c25e883a25df53a5eace0a258b795b271cc41eaba8,
9815614050,2022-02-24T01:56:24.000,dao.hypha,costak.hypha,56,HYPHA,56.00 HYPHA,,6cf69a216f93b75b4e7cf4562c7cbded613bf4894efff72f6d277aa01362cb93,
9815613962,2022-02-24T01:56:00.000,dao.hypha,costak.hypha,1474.92,HYPHA,1474.92 HYPHA,,e61a56380ad6cc5c7f4d7824d8448e69c01c8a6a1913aebf868409f127a8f5dc,
9815613912,2022-02-24T01:55:47.500,dao.hypha,costak.hypha,1474.92,HYPHA,1474.92 HYPHA,,a4fa4bc3685ec6e948772a41e83591a85f6a5228e708ed06b77e174288480d4a,
9815610729,2022-02-24T01:38:30.000,dao.hypha,costak.hypha,2633.8,HYPHA,2633.80 HYPHA,,ba05a92a975f62baf09a3fcac13077ceac7cd811d76e9e9f1093a85aecdfa4fe,
9815597753,2022-02-24T00:25:36.000,dao.hypha,costak.hypha,364.68,HYPHA,364.68 HYPHA,,b83a359ff9204023ce1fe9a43e94e3235d6f2bb56c6bc3de28c35e86f90ab4ef,
9815596896,2022-02-24T00:20:51.000,dao.hypha,costak.hypha,2,HYPHA,2.00 HYPHA,,98827b5fda613272966d5de4f69989a31f53f949f7742b0fd176fbcfcc2c5e80,
9815295466,2022-02-23T02:05:52.500,dao.hypha,costak.hypha,5543.13,HYPHA,5543.13 HYPHA,,bde830347c9ce738bb664b1ac3f38d24c68b9b2a6ee1742301017a0bd289ac21,
9815295426,2022-02-23T02:05:45.500,dao.hypha,costak.hypha,5543.13,HYPHA,5543.13 HYPHA,,47077dd2cb69d69c1fa02d1bacebb2a600351d1ed05c558d8d264dc9abe501fd,
9815295395,2022-02-23T02:05:36.500,dao.hypha,costak.hypha,769.88,HYPHA,769.88 HYPHA,,c54a3392dab12f9f920aec67bb93ceed362b308ca346b6b0f2da6b0a95fc33f6,
9815295370,2022-02-23T02:05:30.500,dao.hypha,costak.hypha,769.88,HYPHA,769.88 HYPHA,,79567791c523f971e860e35712695a8d5b8bbf110067976d20ad3553d672a5e4,
9815187128,2022-02-22T17:50:18.000,dao.hypha,costak.hypha,911.7,HYPHA,911.70 HYPHA,,2d88437d785f99718f1d45824013f89344b65294152bcbce681075ccc8be6e4d,
9815038734,2022-02-22T06:53:16.500,hyphax.seeds,bigorna12345,0.1,HYPHA,0.10 HYPHA,convert,0af98ce730a49c2631bd39ae4e3efd6c96e7f1b36023e5576ad10d4599f693e8,
9814974404,2022-02-22T02:37:27.000,dao.hypha,costak.hypha,6928.92,HYPHA,6928.92 HYPHA,,96003e7d0c471fb5d49ff7088a952e6516ad111b8b73a355eeb639442c333c6f,
9814758677,2022-02-21T15:26:55.500,dao.hypha,costak.hypha,3039,HYPHA,3039.00 HYPHA,,8e7ab225e949dd8ccbab4910952e7eafb052ecac5b07d8fecd1ac6151e18a3a4,
9814758663,2022-02-21T15:26:54.000,dao.hypha,costak.hypha,3039,HYPHA,3039.00 HYPHA,,42abba011fcc8c1cc3c3a176e445c400f902d1bcfafd5628a2a0d1808179646f,
9814758647,2022-02-21T15:26:52.000,dao.hypha,costak.hypha,3039,HYPHA,3039.00 HYPHA,,1d121b31879a048f91592fc10a6471953869571bc6e63de4baf87a38b42effa8,
9814758634,2022-02-21T15:26:50.500,dao.hypha,costak.hypha,3039,HYPHA,3039.00 HYPHA,,7dd748e1aab4c146ff40508d18bd8b3d25c6ba9947380279233fb398b07d5d7c,
